,Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META
647,2019-04-16 16:00:00,49.81,120.77,4.71,18.22,93.15,61.6,178.87
648,2019-04-17 09:30:00,49.89,121.24,4.74,18.32,93.65,61.85,179.6
649,2019-04-17 16:00:00,50.78,121.77,4.68,18.08,93.24,62.01,178.78
650,2019-04-18 09:30:00,50.78,122.19,4.69,18.08,93.44,62.25,178.8
651,2019-04-18 16:00:00,50.97,123.37,4.66,18.22,93.08,62.07,178.28
652,2019-04-22 09:30:00,50.71,122.62,4.63,17.93,92.77,61.83,178.25
653,2019-04-22 16:00:00,51.13,123.76,4.71,17.52,94.37,62.69,181.44
654,2019-04-23 09:30:00,51.11,124.1,4.72,17.34,94.56,62.83,182.74
655,2019-04-23 16:00:00,51.87,125.44,4.77,17.59,96.19,63.53,183.78
656,2019-04-24 09:30:00,51.84,125.79,4.78,17.59,96.25,63.53,184.49
657,2019-04-24 16:00:00,51.79,125.01,4.78,17.24,95.09,63.0,182.58
658,2019-04-25 09:30:00,51.71,130.06,4.74,17.0,95.85,63.52,196.98
659,2019-04-25 16:00:00,51.32,129.15,4.67,16.51,95.11,63.37,193.26
660,2019-04-26 09:30:00,51.23,129.7,4.52,16.43,96.45,63.67,192.5
661,2019-04-26 16:00:00,51.08,129.89,4.45,15.68,97.53,63.87,191.49
662,2019-04-29 09:30:00,51.1,129.9,4.46,15.72,97.45,64.03,190.95
663,2019-04-29 16:00:00,51.15,129.77,4.48,16.1,96.92,64.81,194.78
664,2019-04-30 09:30:00,50.77,129.81,4.45,16.14,96.51,59.53,194.19
665,2019-04-30 16:00:00,50.17,130.6,4.53,15.91,96.33,59.95,193.4
666,2019-05-01 09:30:00,52.47,130.53,4.58,15.92,96.65,59.88,194.78
667,2019-05-01 16:00:00,52.63,127.88,4.51,15.6,95.58,58.67,193.03
668,2019-05-02 09:30:00,52.46,127.98,4.52,16.37,95.67,58.63,193.0
669,2019-05-02 16:00:00,52.29,126.21,4.58,16.27,95.04,58.33,192.53
670,2019-05-03 09:30:00,52.72,127.36,4.59,16.26,97.45,58.87,194.38
671,2019-05-03 16:00:00,52.94,128.9,4.58,17.0,98.12,59.48,195.47
672,2019-05-06 09:30:00,51.07,126.39,4.39,16.67,95.9,58.6,191.24
673,2019-05-06 16:00:00,52.12,128.15,4.5,17.02,97.53,59.67,193.88
674,2019-05-07 09:30:00,51.47,126.46,4.45,17.12,97.0,59.29,192.54
675,2019-05-07 16:00:00,50.72,125.52,4.33,16.47,96.05,58.94,189.77
676,2019-05-08 09:30:00,50.48,125.44,4.3,16.46,95.94,58.86,189.39
677,2019-05-08 16:00:00,50.73,125.51,4.35,16.32,95.89,58.54,189.54
678,2019-05-09 09:30:00,50.1,124.29,4.28,16.13,95.0,58.13,187.2
679,2019-05-09 16:00:00,50.18,125.5,4.25,16.13,94.99,58.4,188.65
680,2019-05-10 09:30:00,49.35,124.91,4.22,15.98,94.9,58.44,188.25
681,2019-05-10 16:00:00,49.3,127.13,4.22,15.97,94.5,58.38,188.34
682,2019-05-13 09:30:00,46.93,124.11,4.09,15.47,91.83,57.26,183.5
683,2019-05-13 16:00:00,46.43,123.35,3.96,15.13,91.13,56.83,181.54
684,2019-05-14 09:30:00,46.6,123.87,4.0,15.29,91.98,57.12,182.52
685,2019-05-14 16:00:00,47.17,124.73,4.05,15.49,92.01,56.24,180.73
686,2019-05-15 09:30:00,46.57,124.26,4.0,15.29,91.4,56.13,180.42
687,2019-05-15 16:00:00,47.73,126.02,3.99,15.46,93.56,58.54,186.27
688,2019-05-16 09:30:00,47.48,126.75,3.98,15.3,94.3,58.59,185.05
689,2019-05-16 16:00:00,47.52,128.93,4.0,15.22,95.38,59.23,186.99
690,2019-05-17 09:30:00,46.73,128.31,3.96,14.8,94.65,58.79,184.84
691,2019-05-17 16:00:00,47.25,128.07,3.91,14.07,93.45,58.44,185.3
692,2019-05-20 09:30:00,45.88,126.52,3.81,13.52,92.63,57.65,181.88
693,2019-05-20 16:00:00,45.77,126.22,3.79,13.69,92.95,57.23,182.72
694,2019-05-21 09:30:00,46.31,127.43,3.86,13.18,93.74,57.72,184.57
695,2019-05-21 16:00:00,46.65,126.9,3.88,13.67,92.88,57.72,184.82
696,2019-05-22 09:30:00,46.17,126.62,3.84,13.27,92.59,57.56,184.73
697,2019-05-22 16:00:00,45.7,127.67,3.81,12.85,92.98,57.79,185.32
698,2019-05-23 09:30:00,44.95,126.2,3.74,12.96,91.83,57.3,182.42
699,2019-05-23 16:00:00,44.92,126.18,3.68,13.03,90.77,57.27,180.87
700,2019-05-24 09:30:00,45.05,126.91,3.7,13.32,91.79,57.6,182.33
701,2019-05-24 16:00:00,44.74,126.24,3.63,12.71,91.16,56.93,181.06
702,2019-05-28 09:30:00,44.73,126.98,3.65,12.75,91.64,57.07,181.54
703,2019-05-28 16:00:00,44.56,126.16,3.58,12.58,91.82,56.98,184.31
704,2019-05-29 09:30:00,44.11,125.38,3.54,12.47,91.16,56.64,183.5
705,2019-05-29 16:00:00,44.35,124.94,3.51,12.66,90.96,56.0,182.19
706,2019-05-30 09:30:00,44.49,125.26,3.51,12.58,91.27,56.01,183.08
707,2019-05-30 16:00:00,44.58,125.73,3.48,12.55,90.82,56.07,183.01
708,2019-05-31 09:30:00,44.06,124.23,3.43,12.34,89.5,55.28,180.28
709,2019-05-31 16:00:00,43.77,123.68,3.39,12.34,88.75,55.33,177.47
710,2019-06-03 09:30:00,43.9,123.85,3.4,12.37,88.0,53.35,175.0
711,2019-06-03 16:00:00,43.33,119.84,3.34,11.93,84.63,51.94,164.15
712,2019-06-04 09:30:00,43.86,121.28,3.41,12.07,84.96,52.22,163.71
713,2019-06-04 16:00:00,44.91,123.16,3.58,12.91,86.48,52.72,167.5
714,2019-06-05 09:30:00,46.07,124.95,3.65,13.25,87.48,52.75,167.48
715,2019-06-05 16:00:00,45.64,125.83,3.53,13.11,86.93,52.23,168.17
716,2019-06-06 09:30:00,45.77,126.44,3.54,13.63,86.89,52.31,168.3
717,2019-06-06 16:00:00,46.31,127.82,3.59,13.73,87.72,52.39,168.33
718,2019-06-07 09:30:00,46.63,129.19,3.6,13.67,88.19,52.71,170.17
719,2019-06-07 16:00:00,47.54,131.4,3.64,13.63,90.2,53.42,173.35
720,2019-06-10 09:30:00,47.95,132.4,3.69,14.02,91.1,53.85,174.75
721,2019-06-10 16:00:00,48.15,132.6,3.71,14.19,93.03,54.14,174.82
722,2019-06-11 09:30:00,48.72,133.88,3.77,14.61,94.16,54.85,178.48
723,2019-06-11 16:00:00,48.7,132.1,3.77,14.47,93.19,54.05,178.1
724,2019-06-12 09:30:00,48.49,131.4,3.73,14.86,92.7,54.0,178.38
725,2019-06-12 16:00:00,48.55,131.49,3.66,13.95,92.77,53.96,175.04
726,2019-06-13 09:30:00,48.68,131.98,3.68,14.03,93.34,54.24,175.53
727,2019-06-13 16:00:00,48.54,132.32,3.71,14.26,93.52,54.55,177.47
728,2019-06-14 09:30:00,47.89,132.26,3.61,14.08,93.2,54.49,180.51
729,2019-06-14 16:00:00,48.19,132.45,3.62,14.33,93.48,54.32,181.33
730,2019-06-17 09:30:00,48.23,132.63,3.61,14.37,93.83,54.46,185.01
731,2019-06-17 16:00:00,48.47,132.85,3.63,15.0,94.3,54.69,189.01
732,2019-06-18 09:30:00,49.01,134.19,3.69,15.25,95.07,55.58,194.0
733,2019-06-18 16:00:00,49.61,135.16,3.82,14.98,95.07,55.26,188.47
734,2019-06-19 09:30:00,49.92,135.0,3.86,15.01,95.39,55.36,187.0
735,2019-06-19 16:00:00,49.47,135.69,3.83,15.1,95.44,55.23,187.48
736,2019-06-20 09:30:00,50.09,137.45,3.92,14.87,96.67,56.09,190.95
737,2019-06-20 16:00:00,49.87,136.95,3.85,14.64,95.91,55.66,189.53
738,2019-06-21 09:30:00,49.7,136.58,3.84,14.41,95.81,55.49,188.75
739,2019-06-21 16:00:00,49.7,136.97,3.79,14.79,95.57,56.27,191.14
740,2019-06-24 09:30:00,49.64,137.0,3.82,14.88,95.63,56.0,192.42
741,2019-06-24 16:00:00,49.65,137.78,3.82,14.91,95.7,55.84,192.6
742,2019-06-25 09:30:00,49.61,137.25,3.82,14.96,95.59,55.75,192.88
743,2019-06-25 16:00:00,48.89,133.43,3.79,14.65,93.91,54.38,188.84
744,2019-06-26 09:30:00,49.44,134.35,3.92,14.69,94.62,54.55,189.54
745,2019-06-26 16:00:00,49.95,133.93,3.98,14.62,94.89,54.02,187.66
746,2019-06-27 09:30:00,50.07,134.14,4.07,14.63,95.1,54.34,189.88
747,2019-06-27 16:00:00,49.94,134.15,4.08,14.86,95.21,53.83,189.5
748,2019-06-28 09:30:00,49.67,134.57,4.13,14.73,95.46,53.86,190.55
749,2019-06-28 16:00:00,49.48,133.96,4.11,14.9,94.68,54.14,193.0
750,2019-07-01 09:30:00,50.79,136.63,4.31,15.35,96.15,55.05,195.21
751,2019-07-01 16:00:00,50.39,135.68,4.15,15.14,96.11,55.0,193.0
752,2019-07-02 09:30:00,50.35,136.12,4.14,15.26,95.97,55.24,193.0
753,2019-07-02 16:00:00,50.68,136.58,4.06,14.97,96.72,55.63,195.0
754,2019-07-03 09:30:00,50.82,136.8,4.08,15.96,96.79,55.93,194.16
755,2019-07-03 13:00:00,51.1,137.46,4.07,15.66,96.95,56.15,197.2
756,2019-07-05 09:30:00,50.84,135.94,4.01,15.64,96.43,55.97,196.18
757,2019-07-05 16:00:00,51.06,137.06,4.01,15.54,97.15,56.63,196.4
758,2019-07-08 09:30:00,50.2,136.4,3.95,15.42,96.71,56.29,195.19
759,2019-07-08 16:00:00,50.01,136.96,3.93,15.36,97.62,55.84,195.76
760,2019-07-09 09:30:00,49.8,136.0,3.89,15.26,97.39,55.52,194.97
761,2019-07-09 16:00:00,50.31,136.46,3.93,15.34,99.42,56.21,199.21
762,2019-07-10 09:30:00,50.46,137.13,3.98,15.61,99.83,56.62,200.0
763,2019-07-10 16:00:00,50.81,137.85,4.0,15.93,100.87,57.05,202.73
764,2019-07-11 09:30:00,50.83,138.2,4.08,15.88,101.28,57.31,203.26
765,2019-07-11 16:00:00,50.44,138.4,4.16,15.91,100.05,57.2,201.23
766,2019-07-12 09:30:00,50.61,138.85,4.18,15.98,100.41,57.15,199.68
767,2019-07-12 16:00:00,50.83,138.9,4.19,16.34,100.55,57.27,204.87
768,2019-07-15 09:30:00,51.02,139.44,4.21,16.53,101.07,57.27,204.25
769,2019-07-15 16:00:00,51.3,138.9,4.18,16.9,101.05,57.53,203.91
770,2019-07-16 09:30:00,51.15,138.96,4.17,16.62,100.53,57.34,203.89
771,2019-07-16 16:00:00,51.13,137.08,4.18,16.83,100.5,57.67,203.84
772,2019-07-17 09:30:00,51.01,137.7,4.18,17.04,100.35,57.55,204.18
773,2019-07-17 16:00:00,50.84,136.27,4.24,16.99,99.6,57.34,201.8
774,2019-07-18 09:30:00,51.0,135.55,4.25,17.0,99.0,57.1,200.15
775,2019-07-18 16:00:00,51.42,136.42,4.25,16.9,98.9,57.36,200.78
776,2019-07-19 09:30:00,51.45,140.22,4.29,17.05,99.56,57.47,202.18
777,2019-07-19 16:00:00,50.65,136.62,4.21,17.21,98.23,56.58,198.36
778,2019-07-22 09:30:00,50.91,137.41,4.23,17.25,98.56,56.77,199.91
779,2019-07-22 16:00:00,51.81,138.43,4.28,17.05,99.28,56.96,202.32
780,2019-07-23 09:30:00,52.12,139.76,4.32,17.11,99.8,57.17,202.84
781,2019-07-23 16:00:00,52.21,139.29,4.39,17.34,99.72,57.4,202.36
782,2019-07-24 09:30:00,51.92,138.9,4.43,17.28,98.47,56.63,197.63
783,2019-07-24 16:00:00,52.17,140.72,4.47,17.66,100.04,56.99,204.66
784,2019-07-25 09:30:00,52.22,140.43,4.42,15.57,100.05,56.95,206.7
785,2019-07-25 16:00:00,51.76,140.19,4.33,15.25,98.69,56.8,200.71
786,2019-07-26 09:30:00,51.87,140.37,4.36,15.13,97.1,61.4,200.19
787,2019-07-26 16:00:00,51.94,141.34,4.38,15.2,97.15,62.26,199.75
788,2019-07-29 09:30:00,52.12,141.5,4.37,15.14,96.5,62.13,199.0
789,2019-07-29 16:00:00,52.42,141.03,4.37,15.72,95.62,62.09,195.94
790,2019-07-30 09:30:00,52.19,140.14,4.32,15.53,94.56,61.35,195.39
791,2019-07-30 16:00:00,52.2,140.35,4.39,16.15,94.93,61.4,197.04
792,2019-07-31 09:30:00,54.11,140.33,4.35,16.2,94.91,61.24,196.95
793,2019-07-31 16:00:00,53.26,136.27,4.22,16.11,93.34,60.91,194.23
794,2019-08-01 09:30:00,53.48,137.0,4.23,16.18,93.59,60.88,194.17
795,2019-08-01 16:00:00,52.11,138.06,4.12,15.59,92.77,60.59,192.73
796,2019-08-02 09:30:00,51.38,138.09,4.03,15.42,92.25,60.15,191.1
797,2019-08-02 16:00:00,51.01,136.9,4.03,15.62,91.16,59.82,189.02
798,2019-08-05 09:30:00,49.5,133.3,3.85,15.31,88.51,58.65,184.69
799,2019-08-05 16:00:00,48.34,132.21,3.77,15.22,88.26,57.74,181.73
800,2019-08-06 09:30:00,49.08,133.8,3.85,15.46,89.61,58.28,183.69
801,2019-08-06 16:00:00,49.25,134.69,3.81,15.38,89.39,58.55,184.51
802,2019-08-07 09:30:00,48.85,133.79,3.75,15.1,88.7,57.89,183.6
803,2019-08-07 16:00:00,49.76,135.28,3.85,15.56,89.67,58.8,185.15
804,2019-08-08 09:30:00,50.05,136.6,3.91,15.63,90.3,59.32,186.62
805,2019-08-08 16:00:00,50.86,138.89,3.96,15.89,91.64,60.31,190.16
806,2019-08-09 09:30:00,50.33,138.61,3.92,15.74,91.45,60.0,190.0
807,2019-08-09 16:00:00,50.25,137.71,3.85,15.67,90.38,59.45,187.85
808,2019-08-12 09:30:00,49.91,137.07,3.8,15.53,89.8,59.0,186.85
809,2019-08-12 16:00:00,50.12,135.79,3.79,15.27,89.25,58.73,185.37
810,2019-08-13 09:30:00,50.26,136.05,3.78,15.25,89.15,58.72,185.52
811,2019-08-13 16:00:00,52.24,138.6,3.9,15.67,91.22,59.84,188.45
812,2019-08-14 09:30:00,50.79,136.36,3.81,15.41,89.65,58.8,185.8
813,2019-08-14 16:00:00,50.69,133.98,3.75,14.64,88.15,58.21,179.71
814,2019-08-15 09:30:00,50.87,134.39,3.77,14.72,89.1,58.42,180.95
815,2019-08-15 16:00:00,50.44,133.68,3.72,14.38,88.81,58.47,182.59
816,2019-08-16 09:30:00,51.07,134.88,3.98,14.44,89.64,59.04,183.75
817,2019-08-16 16:00:00,51.63,136.13,3.99,14.66,89.63,58.96,183.7
818,2019-08-19 09:30:00,52.66,137.85,4.1,14.95,90.9,59.59,186.01
819,2019-08-19 16:00:00,52.59,138.41,4.27,15.12,90.81,60.02,186.17
820,2019-08-20 09:30:00,52.72,138.21,4.26,15.17,90.73,59.77,185.45
821,2019-08-20 16:00:00,52.59,137.26,4.2,15.06,90.07,59.18,183.81
822,2019-08-21 09:30:00,53.25,138.55,4.26,14.8,90.97,59.79,185.0
823,2019-08-21 16:00:00,53.16,138.79,4.28,14.72,91.18,59.58,183.55
824,2019-08-22 09:30:00,53.3,138.66,4.29,14.85,91.4,59.69,183.43
825,2019-08-22 16:00:00,53.12,137.78,4.29,14.81,90.28,59.58,182.04
826,2019-08-23 09:30:00,52.36,137.19,4.21,14.66,89.65,59.26,180.84
827,2019-08-23 16:00:00,50.66,133.39,4.06,14.09,87.48,57.68,177.75
828,2019-08-26 09:30:00,51.47,134.99,4.14,14.24,88.35,57.97,179.4
829,2019-08-26 16:00:00,51.62,135.45,4.14,14.33,88.44,58.56,180.36
830,2019-08-27 09:30:00,51.97,136.39,4.17,14.38,88.79,59.15,181.93
831,2019-08-27 16:00:00,51.04,135.74,4.05,14.27,88.09,58.54,181.3
832,2019-08-28 09:30:00,51.03,134.88,4.01,14.25,87.75,58.24,180.53
833,2019-08-28 16:00:00,51.38,135.56,4.03,14.37,88.21,58.69,181.76
834,2019-08-29 09:30:00,52.13,137.25,4.12,14.6,89.15,59.32,183.77
835,2019-08-29 16:00:00,52.25,138.12,4.18,14.78,89.32,59.71,185.57
836,2019-08-30 09:30:00,52.54,139.15,4.22,15.28,89.87,60.02,186.78
837,2019-08-30 16:00:00,52.19,137.86,4.19,15.04,88.81,59.53,185.67
838,2019-09-03 09:30:00,51.61,136.61,4.11,14.94,88.5,59.09,184.0
839,2019-09-03 16:00:00,51.43,136.04,4.1,15.0,89.49,58.48,182.39
840,2019-09-04 09:30:00,52.1,137.3,4.17,15.13,90.25,58.97,184.65
841,2019-09-04 16:00:00,52.3,137.63,4.22,14.71,90.03,59.11,187.14
842,2019-09-05 09:30:00,53.0,139.11,4.32,14.83,91.1,59.68,188.53
843,2019-09-05 16:00:00,53.32,140.05,4.49,15.31,92.04,60.61,190.9
844,2019-09-06 09:30:00,53.51,140.03,4.47,15.15,91.91,60.46,190.21
845,2019-09-06 16:00:00,53.32,139.1,4.47,15.16,91.68,60.32,187.49
846,2019-09-09 09:30:00,53.71,139.59,4.5,15.33,92.05,60.35,187.73
847,2019-09-09 16:00:00,53.54,137.52,4.51,15.45,91.57,60.26,188.76
848,2019-09-10 09:30:00,53.47,136.8,4.48,15.39,91.14,59.8,187.44
849,2019-09-10 16:00:00,54.18,136.08,4.58,15.7,91.03,60.29,186.17
850,2019-09-11 09:30:00,54.52,135.91,4.59,15.83,90.61,60.19,186.46
851,2019-09-11 16:00:00,55.9,136.12,4.61,16.47,91.15,61.0,188.49
852,2019-09-12 09:30:00,56.2,137.85,4.66,16.51,91.88,61.17,189.86
853,2019-09-12 16:00:00,55.77,137.52,4.61,16.39,92.18,61.75,187.47
854,2019-09-13 09:30:00,55.0,137.78,4.54,16.46,92.1,61.61,187.33
855,2019-09-13 16:00:00,54.69,137.32,4.55,16.35,91.97,62.0,187.19
856,2019-09-16 09:30:00,54.43,135.83,4.47,16.4,91.2,61.52,186.93
857,2019-09-16 16:00:00,54.98,136.33,4.51,16.19,90.39,61.58,186.22
858,2019-09-17 09:30:00,54.99,136.96,4.51,16.16,90.35,61.58,186.66
859,2019-09-17 16:00:00,55.18,137.39,4.53,16.32,91.13,61.49,188.08
860,2019-09-18 09:30:00,55.27,137.36,4.52,16.33,90.85,61.51,188.09
861,2019-09-18 16:00:00,55.69,138.52,4.5,16.23,90.87,61.63,188.14
862,2019-09-19 09:30:00,55.5,140.3,4.51,16.4,91.05,61.62,188.66
863,2019-09-19 16:00:00,55.24,141.07,4.42,16.44,91.08,61.94,190.14
864,2019-09-20 09:30:00,55.35,141.01,4.42,16.43,91.09,61.68,190.66
865,2019-09-20 16:00:00,54.43,139.44,4.32,16.04,89.71,61.49,189.93
866,2019-09-23 09:30:00,54.74,139.23,4.32,16.0,88.85,61.33,189.34
867,2019-09-23 16:00:00,54.68,139.14,4.37,16.08,89.27,61.73,186.82
868,2019-09-24 09:30:00,55.26,140.36,4.4,16.1,89.53,62.0,187.98
869,2019-09-24 16:00:00,54.42,137.38,4.31,14.88,87.08,60.92,181.28
870,2019-09-25 09:30:00,54.64,137.5,4.31,14.97,87.37,60.8,181.45
871,2019-09-25 16:00:00,55.26,139.36,4.46,15.25,88.42,62.3,182.8
872,2019-09-26 09:30:00,55.0,139.44,4.45,15.38,88.14,62.11,181.33
873,2019-09-26 16:00:00,54.97,139.54,4.43,16.17,86.99,62.11,180.11
874,2019-09-27 09:30:00,55.14,140.15,4.39,16.15,87.4,62.14,180.49
875,2019-09-27 16:00:00,54.71,137.73,4.29,16.14,86.27,61.3,177.1
876,2019-09-30 09:30:00,55.23,138.05,4.32,16.2,86.35,61.03,177.87
877,2019-09-30 16:00:00,55.99,139.03,4.35,16.06,86.8,61.06,178.08
878,2019-10-01 09:30:00,56.27,139.66,4.38,16.1,87.3,61.12,179.15
879,2019-10-01 16:00:00,56.15,137.07,4.35,16.31,86.78,60.3,175.81
880,2019-10-02 09:30:00,55.77,136.25,4.33,16.22,86.39,59.83,174.84
881,2019-10-02 16:00:00,54.74,134.65,4.33,16.21,85.66,58.9,174.6
882,2019-10-03 09:30:00,54.61,134.95,4.33,15.46,85.65,59.17,175.57
883,2019-10-03 16:00:00,55.21,136.28,4.53,15.54,86.22,59.47,179.38
884,2019-10-04 09:30:00,56.41,136.75,4.54,15.44,86.3,59.71,179.55
885,2019-10-04 16:00:00,56.75,138.12,4.55,15.43,86.98,60.55,180.45
886,2019-10-07 09:30:00,56.57,137.14,4.61,15.32,86.58,60.35,180.0
887,2019-10-07 16:00:00,56.77,137.12,4.61,15.85,86.63,60.41,179.68
888,2019-10-08 09:30:00,56.46,137.08,4.52,15.72,86.12,59.94,178.26
889,2019-10-08 16:00:00,56.1,135.67,4.43,16.0,85.28,59.51,177.75
890,2019-10-09 09:30:00,56.76,137.46,4.51,16.09,85.98,60.07,179.16
891,2019-10-09 16:00:00,56.76,138.24,4.52,16.3,86.1,60.12,179.85
892,2019-10-10 09:30:00,56.98,138.49,4.52,16.35,86.26,59.93,180.32
893,2019-10-10 16:00:00,57.52,139.1,4.58,16.32,86.01,60.47,180.03
894,2019-10-11 09:30:00,58.24,140.12,4.66,16.48,87.15,61.2,182.15
895,2019-10-11 16:00:00,59.05,139.68,4.65,16.53,86.6,60.79,184.19
896,2019-10-14 09:30:00,58.73,139.69,4.64,16.53,86.45,60.69,184.2
897,2019-10-14 16:00:00,58.97,139.55,4.66,17.13,86.82,60.89,183.28
898,2019-10-15 09:30:00,59.1,140.06,4.75,17.18,87.11,61.08,183.8
899,2019-10-15 16:00:00,58.83,141.57,4.91,17.19,88.37,62.11,188.89
900,2019-10-16 09:30:00,58.34,140.79,4.88,17.16,88.67,62.09,188.32
901,2019-10-16 16:00:00,58.59,140.41,4.86,17.32,88.87,62.15,189.55
902,2019-10-17 09:30:00,58.77,140.95,4.9,17.5,89.82,62.57,190.3
903,2019-10-17 16:00:00,58.82,139.69,4.86,17.46,89.37,62.64,190.39
904,2019-10-18 09:30:00,58.65,139.76,4.86,17.38,89.39,62.73,190.23
905,2019-10-18 16:00:00,59.1,137.41,4.76,17.13,87.88,62.22,185.85
906,2019-10-21 09:30:00,59.38,138.45,4.82,17.22,88.48,62.44,187.04
907,2019-10-21 16:00:00,60.13,138.43,4.9,16.9,89.28,62.21,189.76
908,2019-10-22 09:30:00,60.29,138.97,4.96,16.95,89.41,62.22,190.0
909,2019-10-22 16:00:00,59.99,136.37,4.89,17.04,88.29,62.06,182.34
910,2019-10-23 09:30:00,60.53,136.88,4.81,16.97,88.07,62.01,182.01
911,2019-10-23 16:00:00,60.8,137.24,4.88,16.98,88.11,62.88,186.15
912,2019-10-24 09:30:00,61.13,139.39,4.92,19.89,88.55,62.96,184.62
913,2019-10-24 16:00:00,60.9,139.94,4.92,19.98,89.04,62.96,186.38
914,2019-10-25 09:30:00,60.79,139.34,5.0,19.85,84.88,62.6,185.83
915,2019-10-25 16:00:00,61.65,140.73,5.11,21.88,88.07,63.22,187.89
916,2019-10-28 09:30:00,61.86,144.4,5.16,21.84,87.4,63.75,187.2
917,2019-10-28 16:00:00,62.26,144.19,5.17,21.85,88.85,64.45,189.4
918,2019-10-29 09:30:00,62.24,144.08,5.16,21.33,88.74,63.8,191.69
919,2019-10-29 16:00:00,60.82,142.83,5.07,21.08,88.14,63.03,189.31
920,2019-10-30 09:30:00,61.19,143.52,5.1,20.87,88.01,62.76,189.56
921,2019-10-30 16:00:00,60.82,144.61,5.08,21.0,89.0,63.04,188.25
922,2019-10-31 09:30:00,61.81,144.9,5.05,20.87,88.8,63.0,196.7
923,2019-10-31 16:00:00,62.19,143.37,5.03,20.99,88.83,62.94,191.65
924,2019-11-01 09:30:00,62.39,144.26,4.99,21.09,89.4,63.29,192.85
925,2019-11-01 16:00:00,63.96,143.72,5.06,20.89,89.57,63.61,193.62
926,2019-11-04 09:30:00,64.33,144.83,5.15,20.99,90.05,63.81,194.55
927,2019-11-04 16:00:00,64.38,144.55,5.26,21.16,90.23,64.48,194.72
928,2019-11-05 09:30:00,64.26,144.97,5.26,21.31,90.46,64.56,195.37
929,2019-11-05 16:00:00,64.28,144.46,5.24,21.15,90.09,64.57,194.32
930,2019-11-06 09:30:00,64.19,144.37,5.22,21.2,90.05,64.5,194.03
931,2019-11-06 16:00:00,64.31,144.06,5.19,21.77,89.79,64.55,191.55
932,2019-11-07 09:30:00,64.69,143.84,5.28,21.94,90.19,64.71,191.91
933,2019-11-07 16:00:00,64.86,144.26,5.21,22.37,89.41,65.35,190.42
934,2019-11-08 09:30:00,64.67,143.98,5.19,22.3,89.39,65.08,190.0
935,2019-11-08 16:00:00,65.04,145.96,5.19,22.48,89.29,65.45,190.84
936,2019-11-11 09:30:00,64.58,145.34,5.19,22.93,88.9,65.2,189.93
937,2019-11-11 16:00:00,65.55,146.11,5.2,23.01,88.58,64.91,189.61
938,2019-11-12 09:30:00,65.39,146.28,5.24,23.13,88.73,64.93,190.0
939,2019-11-12 16:00:00,65.49,147.07,5.24,23.33,88.9,64.86,194.47
940,2019-11-13 09:30:00,65.28,146.74,5.21,23.67,88.67,64.66,194.7
941,2019-11-13 16:00:00,66.12,147.31,5.21,23.07,87.66,64.81,193.19
942,2019-11-14 09:30:00,65.94,147.02,5.22,23.07,87.57,64.75,192.93
943,2019-11-14 16:00:00,65.66,148.06,5.24,23.29,87.73,65.46,193.15
944,2019-11-15 09:30:00,65.92,148.93,5.24,23.38,88.0,65.75,194.26
945,2019-11-15 16:00:00,66.44,149.97,5.1,23.48,86.97,66.68,195.1
946,2019-11-18 09:30:00,66.45,150.07,5.1,23.53,86.92,66.62,194.56
947,2019-11-18 16:00:00,66.78,150.34,5.31,23.33,87.63,65.99,197.4
948,2019-11-19 09:30:00,66.97,150.88,5.28,23.45,87.85,66.33,197.4
949,2019-11-19 16:00:00,66.57,150.39,5.2,23.97,87.64,65.63,199.32
950,2019-11-20 09:30:00,66.39,150.31,5.18,24.0,87.46,65.57,198.58
951,2019-11-20 16:00:00,65.8,149.62,5.28,23.48,87.28,65.09,197.51
952,2019-11-21 09:30:00,65.92,149.4,5.28,23.63,87.15,64.96,197.42
953,2019-11-21 16:00:00,65.5,149.48,5.25,23.66,86.74,65.01,197.93
954,2019-11-22 09:30:00,65.65,150.07,5.28,22.68,86.95,65.15,198.38
955,2019-11-22 16:00:00,65.44,149.59,5.27,22.2,87.29,64.68,198.82
956,2019-11-25 09:30:00,65.68,150.0,5.4,22.95,87.66,64.81,199.52
957,2019-11-25 16:00:00,66.59,151.23,5.53,22.42,88.69,65.28,199.79
958,2019-11-26 09:30:00,66.74,151.36,5.51,22.35,89.0,65.5,200.0
959,2019-11-26 16:00:00,66.07,152.03,5.43,21.93,89.85,65.65,198.97
960,2019-11-27 09:30:00,66.4,152.33,5.47,22.07,90.05,65.77,199.9
961,2019-11-27 16:00:00,66.96,152.32,5.46,22.09,90.93,65.61,202.0
962,2019-11-29 09:30:00,66.65,152.1,5.43,22.07,90.89,65.33,201.6
963,2019-11-29 13:00:00,66.81,151.38,5.42,22.0,90.04,65.2,201.64
964,2019-12-02 09:30:00,66.82,151.81,5.41,21.96,90.22,65.13,202.13
965,2019-12-02 16:00:00,66.04,149.55,5.23,22.32,89.08,64.44,199.7
966,2019-12-03 09:30:00,64.58,147.49,5.05,22.17,88.0,63.93,197.6
967,2019-12-03 16:00:00,64.86,149.31,5.19,22.41,88.5,64.74,198.82
968,2019-12-04 09:30:00,65.27,150.14,5.28,22.52,88.7,65.31,200.0
969,2019-12-04 16:00:00,65.44,149.85,5.24,22.2,88.03,65.95,198.71
970,2019-12-05 09:30:00,65.95,150.05,5.26,22.19,88.18,66.35,199.86
